creation_date,barcode,material,material_description,brand,material_group,prodhier,MTART,material_category,size,supplier,date_received,cost,srp,gp
5/13/2020,8.851E+12,TMHD0926,AMAZON SCREEN 1/4X1/4X4FT,Generic Building Materials,Building Materials,Screens,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,124.8,45,-1.773333333
5/13/2020,8.851E+12,TMHD0927,AMAZON SCREEN 1/8X1/8X4FT,Generic Building Materials,Building Materials,Screens,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,124.8,179,0.302793296
5/13/2020,8.851E+12,TMHD0928,AMAZON SCREEN 3/8X3/8X4FT,Generic Building Materials,Building Materials,Screens,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,157.67,57,-1.766140351
5/13/2020,8.851E+12,TMHD0929,(FPO) TOP BND WH LTX GN PUR GLUE 10KG,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,552.26,276,-1.000942029
5/13/2020,8.851E+12,TMHD0930,(FPO) TOP BOND WHT LATEX GEN PURP GLUE 1,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,1019.96,510,-0.999921569
5/13/2020,8.851E+12,TMHD0931,(FPO) TOP BND WH LTX GN PRP GLUE 1KG,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,64.3,32,-1.009375
5/13/2020,8.851E+12,TMHD0932,(FPO) TOP BND WH LTX GN PUR GLUE 250G,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,21.84,8,-1.73
5/13/2020,8.851E+12,TMHD0933,(FPO) TOP BND WH LTX GN PUR GLUE 4KG,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,248.03,124,-1.000241935
5/13/2020,8.851E+12,TMHD0934,(FPO) TOP BND WH LTX GN PUR GLUE 500G,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,35.68,13,-1.744615385
5/13/2020,8.851E+12,TMHD0935,(FPO) TOP BND WH LTX GN PUR GLUE 5KG,Generic Hardware,Building Maintenance,Adhesives,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,310.04,155,-1.000258065
5/13/2020,8.851E+12,TMHD0936,TRITON WHITE ENAMEL 1L,Generic Paints,Paints,Enamel,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,137.55,160,0.1403125
5/13/2020,8.851E+12,TMHD0937,TRITON WHITE ENAMEL 1/2L,Generic Paints,Paints,Enamel,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,75.6,90,0.16
5/13/2020,8.851E+12,TMHD0938,TRITON WHITE ENAMEL 4L,Generic Paints,Paints,Enamel,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,568,398,-0.427135678
5/13/2020,8.851E+12,TMHD0939,ULEYA ART BASIN S238,Generic Bathroom,Bathroom,Basins and Lavatories,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,893.09,1560,0.42750641
5/13/2020,8.851E+12,TMHD0940,ULEYA LAVATORY WITH PEDESTAL C312,Generic Bathroom,Bathroom,Basins and Lavatories,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,1344.89,2250,0.402271111
5/13/2020,8.851E+12,TMHD0941,9FPO) ULEYA P0201,Generic Bathroom,Bathroom,Bathroom Sets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,189.13,80,-1.364125
5/13/2020,8.851E+12,TMHD0942,ULEYA WALL HUNG BASIN D506,Generic Bathroom,Bathroom,Basins and Lavatories,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,651.43,1150,0.43353913
5/13/2020,8.851E+12,TMHD0943,(FPO) ULEYA WC A811,Generic Bathroom,Bathroom,Water Closets,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,3131.08,1252,-1.50086262
5/13/2020,8.851E+12,TMHD0944,(FPO) ULEYA WC A832,Generic Bathroom,Bathroom,Water Closets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/26/2020,4181.78,2091,-0.999894787
5/13/2020,8.851E+12,TMHD0945,(FPO) ULEYA WC A833,Generic Bathroom,Bathroom,Water Closets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/26/2020,3992.66,1698,-1.35138987
5/13/2020,8.851E+12,TMHD0946,(FPO) ULEYA WC A852,Generic Bathroom,Bathroom,Water Closets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/26/2020,4181.78,1748,-1.392322654
5/13/2020,8.851E+12,TMHD0947,(FPO) ULEYA WC A866,Generic Bathroom,Bathroom,Water Closets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/26/2020,4391.92,1863,-1.357444981
5/13/2020,8.851E+12,TMHD0948,WIL BATTERY TERMINAL 2PCS,Generic Hardware,Automotive Care,Automotive Parts,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,62.8,31,-1.025806452
5/13/2020,8.851E+12,TMHD0949,(FPO) WIL BI CAP SCREW 1/4X3/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,14,5,-1.8
5/13/2020,8.851E+12,TMHD0950,(FPO) WIL BI CAP SCREW 1/4X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,18,7,-1.571428571
5/13/2020,8.851E+12,TMHD0951,(FPO) WIL BI CAP SCREW 1/4X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,15,6,-1.5
5/13/2020,8.851E+12,TMHD0952,(FPO) WIL BI CAP SCREW 3/8X1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,22.5,9,-1.5
5/13/2020,8.851E+12,TMHD0953,(FPO) WIL BI CAP SCREW 3/8X3/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,25,9,-1.777777778
5/13/2020,8.851E+12,TMHD0954,(FPO) WIL BI CAP SCREW 3/8X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,33.5,12,-1.791666667
5/13/2020,8.851E+12,TMHD0955,(FPO) WIL BI CAP SCREW 3/8X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,27.5,10,-1.75
5/13/2020,8.851E+12,TMHD0956,(FPO) WIL BI CAP SCREW 3/8X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,39.5,15,-1.633333333
5/13/2020,8.851E+12,TMHD0957,(FPO) WIL BI CAP SCREW 1/2X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,66.5,33,-1.015151515
5/13/2020,8.851E+12,TMHD0958,(FPO) WIL BI CAP SCREW 1/2X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,57,29,-0.965517241
5/13/2020,8.851E+12,TMHD0959,(FPO) WIL BI CAP SCREW 1/2X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,78,39,-1
5/13/2020,8.851E+12,TMHD0960,(FPO) WIL BI CAP SCREW 5/16X1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,17,7,-1.428571429
5/13/2020,8.851E+12,TMHD0961,(FPO) WIL BI CAP SCREW 5/16X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,20.5,8,-1.5625
5/13/2020,8.851E+12,TMHD0962,WIL BI CAP SCREW 5/16X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,29.5,21,-0.404761905
5/13/2020,8.851E+12,TMHD0963,WIL BLIND RIVETS 1/8X1/4 50PCS,Generic Hardware,Hardware,Taps and Dies,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,34.5,13,-1.653846154
5/13/2020,8.851E+12,TMHD0964,(FPO) WIL BLIND RIVETS 3/16X1/4 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,38.5,14,-1.75
5/13/2020,8.851E+12,TMHD0965,WIL BLIND RIVETS 3/16X1/2 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,56,20,-1.8
5/13/2020,8.851E+12,TMHD0966,WIL BLIND RIVETS 3/16X3/4 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,74.5,27,-1.759259259
5/13/2020,8.851E+12,TMHD0967,(FPO) WIL BLIND RIVETS 3/16X5/16 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,41.5,15,-1.766666667
5/13/2020,8.851E+12,TMHD0968,(FPO) WIL BLIND RIVETS 5/32X1/4 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,30,30,0
5/13/2020,8.851E+12,TMHD0969,WIL BLIND RIVETS 5/32X3/8 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,39,14,-1.785714286
5/13/2020,8.851E+12,TMHD0971,WIL BLIND RIVETS 5/32X3/4 50PCS,Generic Hardware,Hardware,Taps and Dies,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,52,75,0.306666667
5/13/2020,8.851E+12,TMHD0972,(FPO) WIL BLIND RIVETS 5/32X5/16 50PCS,Generic Hardware,Hardware,Rivets,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,31.5,12,-1.625
5/13/2020,8.851E+12,TMHD0973,(FPO) WIL BRASS CUP HOOK 1/2 10PCS,Generic Hardware,Hardware,Hooks and Hangers,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,10.5,4,-1.625
5/13/2020,8.851E+12,TMHD0974,(FPO) WIL BRASS CUP HOOK 3/4 10PCS,Generic Hardware,Hardware,Hooks and Hangers,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,13.8,5,-1.76
5/13/2020,8.851E+12,TMHD0975,WIL BRASS CUP HOOK 1 1/4 10PCS,Generic Hardware,Hardware,Brushes,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,23,35,0.342857143
5/13/2020,8.851E+12,TMHD0976,WIL BRASS CUP HOOK 1 1/2 10PCS,Generic Hardware,Hardware,Hooks and Hangers,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,28,10,-1.8
5/13/2020,8.851E+12,TMHD0977,(FPO) WIL CHROME END POST 1/2 2PCS,Generic Hardware,Plumbing,HDPE Fitting,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,59.2,30,-0.973333333
5/13/2020,8.851E+12,TMHD0978,(FPO) WIL CHROME PIPE HOLDER 3/4 2PCS,Generic Hardware,Plumbing,HDPE Fitting,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,48.2,24,-1.008333333
5/13/2020,8.851E+12,TMHD0979,WIL DYNA BOLT 1/2X100MM 2PCS,Generic Hardware,Hardware,Door Bolts,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,84.2,42,-1.004761905
5/13/2020,8.851E+12,TMHD0980,(FPO) WIL FLAT WASHER GALV 3/8X1 25PCS,Generic Hardware,Hardware,Washers,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,32.3,20,-0.615
5/13/2020,8.851E+12,TMHD0981,WIL FLAT WASHER GALV 1/2HD 10PCS,Generic Hardware,Hardware,Washers,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,32.5,23,-0.413043478
5/13/2020,8.851E+12,TMHD0982,WIL FLAT WASHER GALV 5/32X1/2 25PCS,Generic Hardware,Hardware,Washers,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,11,4,-1.75
5/13/2020,8.851E+12,TMHD0983,(FPO) WIL GI CAP SCREW 1/4X3/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,15,15,0
5/13/2020,8.851E+12,TMHD0984,WIL GI CAP SCREW 1/4X1 1/2 5PCS,Generic Hardware,Hardware,Drill Bits,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,20.5,30,0.316666667
5/13/2020,8.851E+12,TMHD0985,WIL GI CAP SCREW 1/4X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,16.55,6,-1.758333333
5/13/2020,8.851E+12,TMHD0986,WIL GI CAP SCREW 1/4X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,22.1,8,-1.7625
5/13/2020,8.851E+12,TMHD0987,(FPO) WIL GI CAP SCREW 3/8X1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,27,10,-1.7
5/13/2020,8.851E+12,TMHD0988,(FPO) WIL GI CAP SCREW 3/8X3/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,30.3,21,-0.442857143
5/13/2020,8.851E+12,TMHD0989,WIL GI CAP SCREW 3/8X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,41.9,21,-0.995238095
5/13/2020,8.851E+12,TMHD0990,(FPO) WIL GI CAP SCREW 3/8X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,31,11,-1.818181818
5/13/2020,8.851E+12,TMHD0991,WIL GI CAP SCREW 3/8X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,45.5,44,-0.034090909
5/13/2020,8.851E+12,TMHD0992,(FPO) WIL GI CAP SCREW 1/2X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,88.5,44,-1.011363636
5/13/2020,8.851E+12,TMHD0993,(FPO) WIL GI CAP SCREW 1/2X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,75.5,28,-1.696428571
5/13/2020,8.851E+12,TMHD0994,(FPO) WIL GI CAP SCREW 1/2X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,104,52,-1
5/13/2020,8.851E+12,TMHD0995,(FPO) WIL GI CAP SCREW 5/16X1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,19.35,7,-1.764285714
5/13/2020,8.851E+12,TMHD0996,(FPO) WIL GI CAP SCREW 5/16X3/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,21.65,8,-1.70625
5/13/2020,8.851E+12,TMHD0997,(FPO) WIL GI CAP SCREW 5/16X1 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,30,11,-1.727272727
5/13/2020,8.851E+12,TMHD0998,(FPO) WIL GI CAP SCREW 5/16X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,22.1,8,-1.7625
5/13/2020,8.851E+12,TMHD0999,(FPO) WIL GI CAP SCREW 5/16X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,0,12,1
5/13/2020,8.851E+12,TMHD1000,(FPO) WIL GRIP ANCHOR 1/4 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,34,12,-1.833333333
5/13/2020,8.851E+12,TMHD1001,(FPO) WIL GRIP ANCHOR 3/8 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,37.5,14,-1.678571429
5/13/2020,8.851E+12,TMHD1002,(FPO) WIL GRIP ANCHOR 5/16 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,36,13,-1.769230769
5/13/2020,8.851E+12,TMHD1003,WIL HARDIFLEX SCREW GOLD 7X3/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,31.5,12,-1.625
5/13/2020,8.851E+12,TMHD1004,WIL HARDIFLEX SCREW GOLD 7X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,46.5,17,-1.735294118
5/13/2020,8.851E+12,TMHD1005,WIL HARDIFLEX SCREW SILVER 7X3/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,31.5,12,-1.625
5/13/2020,8.851E+12,TMHD1006,(FPO) WIL LAGSCREW 1/4X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,53.2,27,-0.97037037
5/13/2020,8.851E+12,TMHD1007,(FPO) WIL LAGSCREW 3/8X1 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,114.9,57,-1.015789474
5/13/2020,8.851E+12,TMHD1008,WIL LAGSCREW 3/8X2 1/2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,152.7,76,-1.009210526
5/13/2020,8.851E+12,TMHD1009,(FPO) WIL LAGSCREW 1/2X2 5PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,203.9,102,-0.999019608
5/13/2020,8.851E+12,TMHD1010,(FPO) WIL METAL SCREW 10X1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,30.6,12,-1.55
5/13/2020,8.851E+12,TMHD1011,(FPO) WIL METAL SCREW 10X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,48.1,18,-1.672222222
5/13/2020,8.851E+12,TMHD1012,(FPO) WIL METAL SCREW 10X2 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,35.9,13,-1.761538462
5/13/2020,8.851E+12,TMHD1013,WIL METAL SCREW 12X5/8 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,42.3,42,-0.007142857
5/13/2020,8.851E+12,TMHD1014,(FPO) WIL METAL SCREW 12X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,61.1,61,-0.001639344
5/13/2020,8.851E+12,TMHD1015,WIL METAL SCREW 12X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,68.9,34,-1.026470588
5/13/2020,8.851E+12,TMHD1016,WIL METAL SCREW 12X1 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,53.3,20,-1.665
5/13/2020,8.851E+12,TMHD1017,WIL METAL SCREW 12X2 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,45.5,46,0.010869565
5/13/2020,8.851E+12,TMHD1018,(FPO) WIL METAL SCREW 4X1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,14.3,5,-1.86
5/13/2020,8.851E+12,TMHD1019,(FPO) WIL METAL SCREW 4X1 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,18.2,7,-1.6
5/13/2020,8.851E+12,TMHD1020,(FPO) WIL METAL SCREW 5X1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,16.25,6,-1.708333333
5/13/2020,8.851E+12,TMHD1021,(FPO) WIL METAL SCREW 5X5/8 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,17.6,7,-1.514285714
5/13/2020,8.851E+12,TMHD1022,WIL METAL SCREW 5X3/4 50PCS,Generic Hardware,Hardware,Drill Bits,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,18.9,28,0.325
5/13/2020,8.851E+12,TMHD1023,(FPO) WIL METAL SCREW 5X1 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,22.1,8,-1.7625
5/13/2020,8.851E+12,TMHD1024,WIL METAL SCREW 6X3/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,20.6,8,-1.575
5/13/2020,8.851E+12,TMHD1025,(FPO) WIL METAL SCREW 6X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,28,10,-1.8
5/13/2020,8.851E+12,TMHD1026,(FPO) WIL METAL SCREW 6X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,31.2,11,-1.836363636
5/13/2020,8.851E+12,TMHD1027,(FPO) WIL METAL SCREW 6X2 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,26,10,-1.6
5/13/2020,8.851E+12,TMHD1028,(FPO) WIL METAL SCREW 7X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,32.5,12,-1.708333333
5/13/2020,8.851E+12,TMHD1029,(FPO) WIL METAL SCREW 7X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,37.1,14,-1.65
5/13/2020,8.851E+12,TMHD1030,(FPO) WIL METAL SCREW 8X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,37.7,14,-1.692857143
5/13/2020,8.851E+12,TMHD1031,(FPO) WIL METAL SCREW 8X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,42.5,21,-1.023809524
5/13/2020,8.851E+12,TMHD1032,(FPO) WIL METAL SCREW 8X2 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,29.4,11,-1.672727273
5/13/2020,8.851E+12,TMHD1033,(FPO) WIL SAFETY HASP 2 1/2 2PCS,Generic Hardware,Hardware,Hasp Locks,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,18.4,7,-1.628571429
5/13/2020,8.851E+12,TMHD1034,(FPO) WIL SAFETY HASP 4 2PCS,Generic Hardware,Hardware,Hasp Locks,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,24.8,9,-1.755555556
5/13/2020,8.851E+12,TMHD1035,WIL TEX SCREW MTL 1 1/4 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,27.1,10,-1.71
5/13/2020,8.851E+12,TMHD1036,(FPO) WIL TEX SCREW WOOD 1 1/2 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,28.7,11,-1.609090909
5/13/2020,8.851E+12,TMHD1037,(FPO) WIL TEX SCREW WOOD 1 25PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,25.6,10,-1.56
5/13/2020,8.851E+12,TMHD1038,(FPO) WIL TEX SCREW WOOD 2 1/2 10PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,17.1,6,-1.85
5/13/2020,8.851E+12,TMHD1039,WIL TEX SCREW WOOD 3 10PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,24,9,-1.666666667
5/13/2020,8.851E+12,TMHD1040,WIL WOOD SCREW 10X5/8 50PCS,Generic Hardware,Hardware,Drill Bits,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,24.7,36,0.313888889
5/13/2020,8.851E+12,TMHD1041,WIL WOOD SCREW 10X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,43.5,22,-0.977272727
5/13/2020,8.851E+12,TMHD1042,WIL WOOD SCREW 12X1 1/4 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,48.1,17,-1.829411765
5/13/2020,8.851E+12,TMHD1043,WIL WOOD SCREW 12X1 1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,54.6,27,-1.022222222
5/13/2020,8.851E+12,TMHD1044,(FPO) WIL WOOD SCREW 8X1/2 50PCS,Generic Hardware,Hardware,Tox and Screws,HAWA,Outright,,PHASED-OUT ITEMS,5/27/2020,18.8,7,-1.685714286
5/13/2020,8.851E+12,TMHD1045,WOODSHIELD BROWN 1LTR,Generic Chemicals and Automotives,Building Maintenance,Anti-Pest,HAWA,Outright,,8MHD (FULLWAY MEGAHOME BUILDERS INC),5/27/2020,271.2,375,0.2768
